customer_id,product_id,basket_date,basket_count
12086445,4473362,2019-05-28,2
11619699,410840,2019-05-28,2
12270181,48189076,2019-05-28,2
11410273,39247294,2019-05-28,2
12136131,38883653,2019-05-28,2
12381201,31298095,2019-05-28,2
5277363,42572213,2019-05-28,2
8916481,40664206,2019-05-28,2
11376617,37181486,2019-05-28,2
9344853,31254762,2019-05-28,2
10027465,42054809,2019-05-28,2
11274263,42656227,2019-05-28,2
11943337,49261258,2019-05-28,2
11999407,43873689,2019-05-28,2
8232721,46200701,2019-05-28,2
815381,42712498,2019-05-28,2
10212797,49237141,2019-05-28,2
8651377,40276034,2019-05-28,2
7958419,3443721,2019-05-28,2
12057521,3320807,2019-05-28,2
1109983,49622984,2019-05-28,2
11117813,31516269,2019-05-28,2
11673613,1207393,2019-05-28,2
11772299,46705490,2019-05-28,2
813435,40275998,2019-05-28,2
11514027,39193638,2019-05-28,2
10737968,6349963,2019-05-28,2
9936745,43916238,2019-05-28,2
11729921,46008250,2019-05-28,2
11683091,46211255,2019-05-28,2
8936123,42197642,2019-05-28,2
9514127,44326398,2019-05-28,3
9702119,36433289,2019-05-28,2
12183976,35641401,2019-05-28,2
1102871,49550986,2019-05-28,2
7906129,34919344,2019-05-28,4
11944317,50900566,2019-05-28,2
12144517,31704053,2019-05-28,2
10842223,45637581,2019-05-28,2
857353,40597564,2019-05-28,2
11540837,31447490,2019-05-28,2
4297294,3169389,2019-05-28,2
12195001,37567190,2019-05-28,3
11431679,38900210,2019-05-28,2
12223127,31290348,2019-05-28,3
4257099,33201097,2019-05-28,2
9450371,7087297,2019-05-28,2
10852751,6019666,2019-05-28,2
4706121,47380218,2019-05-28,2
11752181,36367669,2019-05-28,2
12154695,34635102,2019-05-28,5
8293061,50449419,2019-05-28,2
11104920,46025868,2019-05-28,2
11236141,31651829,2019-05-28,2
4949497,37072652,2019-05-28,2
11144259,14838459,2019-05-28,3
10342647,42882267,2019-05-28,3
12273779,39761965,2019-05-28,2
7995169,3427040,2019-05-28,2
9898007,41880635,2019-05-28,2
11592371,37312218,2019-05-28,3
9550121,49581998,2019-05-28,3
9801295,40276001,2019-05-28,3
10868151,39943662,2019-05-28,2
10184839,49623332,2019-05-28,2
8007315,32071890,2019-05-28,2
12098961,46843184,2019-05-28,2
10849335,40276001,2019-05-28,2
10279101,31185436,2019-05-28,2
832601,35737545,2019-05-28,2
11682895,48122945,2019-05-28,2
812329,42828975,2019-05-29,2
8463049,31509028,2019-05-29,2
11700381,42622154,2019-05-28,2
877107,48598240,2019-05-27,2
10951493,35782248,2019-05-27,2
9505923,40977398,2019-05-27,2
10017189,2301680,2019-05-28,3
10861176,37164441,2019-05-28,2
8330721,31737169,2019-05-28,2
9816877,39699587,2019-05-27,3
10641351,35489113,2019-05-27,2
10355681,39664781,2019-05-27,2
9580389,43257979,2019-05-27,2
1133937,3154076,2019-05-27,2
1079771,33077454,2019-05-27,2
12157215,33687387,2019-05-27,2
10612847,33511579,2019-05-27,2
12109993,44346511,2019-05-27,2
5080859,2772501,2019-05-27,3
1062761,50678235,2019-05-27,2
1123325,34340471,2019-05-27,2
78883,4014582,2019-05-27,2
8512917,3042613,2019-05-27,2
11058313,48755817,2019-05-27,2
376313,49055718,2019-05-27,2
1074201,47985629,2019-05-27,2
11605755,38425742,2019-05-27,2
10789849,49619845,2019-05-27,2
10745357,47295642,2019-05-27,2
1070601,35224961,2019-05-27,3
5245219,43886086,2019-05-27,2
1061449,5888134,2019-05-27,2
12155731,1069647,2019-05-27,2
11599413,6257690,2019-05-27,3
1132103,35662403,2019-05-27,2
11389637,42423091,2019-05-27,2
9879205,4051178,2019-05-27,2
4627035,42656983,2019-05-27,2
1088017,33017980,2019-05-27,3
11500895,41782531,2019-05-27,2
9302640,46015113,2019-05-27,2
9977541,51277328,2019-05-27,2
9462715,46358751,2019-05-27,2
4946473,51491322,2019-05-27,3
5214307,33906453,2019-05-27,5
9874851,39833031,2019-05-27,3
8355109,2302249,2019-05-27,2
12492207,3939603,2019-05-27,2
32515,6581161,2019-05-27,2
5123307,45548052,2019-05-27,2
8034019,46323442,2019-05-27,2
4786033,36513305,2019-05-27,3
11188835,50839037,2019-05-27,3
606641,32280256,2019-05-27,2
9115435,42451913,2019-05-27,2
5102573,51006574,2019-05-27,2
8208291,38132694,2019-05-28,2
10915745,34044543,2019-05-27,2
9929787,4951150,2019-05-27,2
11950561,51664679,2019-05-27,2
5147079,3735259,2019-05-27,2
9031812,37214578,2019-05-27,2
9889719,37287142,2019-05-27,2
10322039,31265018,2019-05-27,2
5161723,32746434,2019-05-27,2
1086519,38557587,2019-05-27,2
11084717,41094778,2019-05-27,2
10031847,51468376,2019-05-27,2
8161347,31325549,2019-05-27,2
541289,36315496,2019-05-27,5
4753273,6716859,2019-05-27,2
9418661,4923332,2019-05-27,2
10903921,41723136,2019-05-27,2
10059189,4360492,2019-05-27,2
1095391,7736899,2019-05-27,2
9110955,46313636,2019-05-27,4
4998035,37960055,2019-05-27,2
4828621,42737743,2019-05-27,2
8655689,36526002,2019-05-27,2
11221091,4570553,2019-05-27,2
11766853,38614758,2019-05-27,2
9723287,571158,2019-05-27,2
5107305,31882981,2019-05-27,2
5144559,47647542,2019-05-27,2
4839695,40119690,2019-05-27,2
10272899,41880577,2019-05-27,2
10071593,9512377,2019-05-27,2
10249281,3069769,2019-05-27,2
9266915,368558,2019-05-27,2
9493743,6531339,2019-05-27,2
10497529,39172438,2019-05-27,2
8481907,85735,2019-05-27,2
9225489,5897700,2019-05-27,2
9574019,43936060,2019-05-27,2
8332093,48872975,2019-05-27,2
11173617,38924448,2019-05-27,5
4714899,3447344,2019-05-27,2
9434721,4695869,2019-05-27,3
9531879,105977,2019-05-27,2
8818243,50845577,2019-05-27,2
12286001,46463478,2019-05-27,2
10825619,4906481,2019-05-27,2
10930353,46191008,2019-05-27,2
5091289,50416138,2019-05-27,2
9162321,33673901,2019-05-27,2
11241643,18659759,2019-05-27,2
10068249,2475546,2019-05-27,2
9901481,35183597,2019-05-27,2
10361771,46144228,2019-05-27,2
12153001,46524972,2019-05-27,2
12366404,43856011,2019-05-27,2
12480279,31743170,2019-05-27,2
10969679,38416886,2019-05-27,2
12053713,32492841,2019-05-27,2
8999585,47479809,2019-05-27,2
12360005,34453775,2019-05-27,2
10835685,35540301,2019-05-27,2
10495765,51013218,2019-05-27,2
10812753,4050847,2019-05-27,2
9153949,50602114,2019-05-27,2
8852459,35608497,2019-05-27,2
5102335,47383084,2019-05-27,2
10651263,48176314,2019-05-27,2
12461869,41653705,2019-05-27,2
10646307,13180609,2019-05-27,2
12253689,41180239,2019-05-27,2
832041,32228068,2019-05-27,2
10047345,42131718,2019-05-27,2
10600905,38503915,2019-05-27,2
12137797,2077587,2019-05-27,4
10612357,3024984,2019-05-27,2
105749,6516727,2019-05-27,2
4644353,32605169,2019-05-27,2
827505,41967998,2019-05-27,2
9857427,43524799,2019-05-27,2
12514915,34610476,2019-05-27,2
8212099,4832753,2019-05-27,2
12388873,39562951,2019-05-27,2
11867625,45585831,2019-05-27,2
4792613,5054638,2019-05-27,2
10754639,44166880,2019-05-27,2
12177809,31061813,2019-05-27,2
10645201,50250417,2019-05-27,2
10445225,47498748,2019-05-27,2
11657177,50454047,2019-05-27,2
10003735,6988267,2019-05-27,2
11710307,32551489,2019-05-27,2
827309,32284248,2019-05-27,2
10509303,35187319,2019-05-26,2
7901999,36704483,2019-05-26,2
10629143,46252686,2019-05-26,2
12337045,46708454,2019-05-27,2
10065587,51168945,2019-05-27,2
12183731,47026154,2019-05-27,3
9819453,48261703,2019-05-27,2
11193189,42254522,2019-05-27,2
7991879,33858679,2019-05-27,2
12471534,40185916,2019-05-27,2
8854741,37114352,2019-05-27,2
11036991,37038502,2019-05-27,2
12086767,4769688,2019-05-27,2
9894087,36765150,2019-05-27,2
10219671,37723938,2019-05-27,2
12484087,46702793,2019-05-26,2
11789043,32077799,2019-05-26,4
11070787,33012520,2019-05-26,3
11192591,5939047,2019-05-27,3
4677309,43876701,2019-05-27,2
8421413,38792104,2019-05-27,2
12191823,46282394,2019-05-27,2
10155747,42588963,2019-05-27,2
8853495,35168767,2019-05-27,2
11582347,2279899,2019-05-27,2
10331097,44280159,2019-05-27,2
11747373,37380515,2019-05-27,2
11942637,43538705,2019-05-27,2
4925725,44142159,2019-05-27,2
11349667,41172453,2019-05-26,2
11303565,37635531,2019-05-27,2
12022045,3900661,2019-05-26,2
8101100,35499759,2019-05-26,2
11723831,36481475,2019-05-26,2
11341225,2364978,2019-05-26,2
11374334,4437094,2019-05-26,2
11889335,35628134,2019-05-26,2
10544065,44184954,2019-05-26,2
4318811,34970454,2019-05-26,2
11344487,40276011,2019-05-26,2
4761939,41766157,2019-05-27,2
5159819,45999515,2019-05-27,2
10727303,33115452,2019-05-27,2
11437727,6631401,2019-05-27,2
12076197,4153993,2019-05-26,2
15155,2036591,2019-05-26,3
11578945,6337777,2019-05-26,2
10851295,6269758,2019-05-26,2
10605287,5057613,2019-05-26,2
11156159,35858085,2019-05-26,2
8139705,1751676,2019-05-26,2
10771999,32170207,2019-05-26,3
11184705,36304720,2019-05-26,2
1115205,35163523,2019-05-26,2
1037365,32146979,2019-05-26,2
4729333,49698538,2019-05-26,2
9347485,44172268,2019-05-26,2
5208623,34005173,2019-05-26,2
11638011,7145018,2019-05-26,2
436219,48502085,2019-05-26,2
11255041,45023678,2019-05-26,4
12191305,31276754,2019-05-26,2
11341085,4354511,2019-05-26,2
9357411,44051794,2019-05-26,2
11342429,36874547,2019-05-26,2
11684603,47314666,2019-05-26,2
10463285,50408435,2019-05-26,2
9451323,32040164,2019-05-26,2
4158273,34924546,2019-05-26,2
4189507,46783005,2019-05-26,2
5273401,31110621,2019-05-26,2
12390847,6703545,2019-05-26,2
11881457,50274223,2019-05-26,2
12308681,39283113,2019-05-27,3
10907365,44193724,2019-05-27,2
4686199,31479909,2019-05-27,2
11885517,51028660,2019-05-27,2
11939767,37254324,2019-05-27,2
10929751,6354297,2019-05-26,3
11616423,46485752,2019-05-26,2
11342807,46665597,2019-05-26,2
11177180,49014121,2019-05-26,2
11821173,46812091,2019-05-26,4
11263259,42648243,2019-05-26,2
11699135,42042615,2019-05-26,2
10963449,41117501,2019-05-26,4
11197515,46285162,2019-05-26,2
11964099,1008384,2019-05-26,2
10718603,38170502,2019-05-26,2
10321523,49998804,2019-05-26,3
9873913,7154380,2019-05-26,2
4809301,32638196,2019-05-26,2
487249,40194875,2019-05-26,2
11543175,43263988,2019-05-26,2
5148465,43827996,2019-05-26,2
5121193,39790917,2019-05-26,2
11705603,6904337,2019-05-26,2
848169,31973784,2019-05-26,4
10451959,31069435,2019-05-26,2
10538003,32213498,2019-05-26,2
8639295,33700603,2019-05-26,2
9640001,33946299,2019-05-26,2
9160683,48597277,2019-05-26,2
397705,50947797,2019-05-26,3
9039275,34609650,2019-05-26,2
11310775,34473675,2019-05-26,2
10397989,32078379,2019-05-26,2
819245,50542369,2019-05-26,2
860981,36482254,2019-05-26,2
10896207,49752960,2019-05-26,2
9643781,31161394,2019-05-26,2
8887935,44770047,2019-05-26,2
8300327,43154971,2019-05-26,2
10178035,37127683,2019-05-26,2
4268467,6928954,2019-05-26,2
5123881,32661226,2019-05-26,2
12309983,40185916,2019-05-26,2
11031349,36503135,2019-05-26,2
8998759,47975737,2019-05-26,2
10628765,31646798,2019-05-26,2
9261637,42382028,2019-05-26,2
5066075,47225448,2019-05-26,2
11519641,32194595,2019-05-26,2
10159667,38563409,2019-05-26,2
8073261,36531989,2019-05-26,3
5048659,32125793,2019-05-26,2
9281279,31736706,2019-05-26,2
8496592,6337777,2019-05-26,2
9144219,44752762,2019-05-26,3
10626259,35168766,2019-05-26,2
5307029,35701275,2019-05-26,2
5280597,37144490,2019-05-26,2
10784753,3302852,2019-05-26,2
814233,48526663,2019-05-26,3
4160345,36733980,2019-05-26,3
9312443,3872791,2019-05-26,2
8166165,5563539,2019-05-26,2
1097845,3332813,2019-05-26,2
4861759,32977867,2019-05-26,2
9259593,4782121,2019-05-26,2
10126599,37504935,2019-05-26,2
1090061,42423220,2019-05-26,2
10960649,39770457,2019-05-26,2
11524975,3131859,2019-05-26,3
11148683,35194790,2019-05-26,2
9009161,5054214,2019-05-25,2
10300085,3338298,2019-05-25,2
4798885,33906453,2019-05-26,2
5103651,45981265,2019-05-26,2
847903,2865438,2019-05-26,2
1036707,6977819,2019-05-26,2
8895719,46313411,2019-05-26,2
11270742,4025502,2019-05-26,2
9072693,32959300,2019-05-26,2
5026605,41723100,2019-05-25,2
4943953,47210215,2019-05-25,2
12034085,48018522,2019-05-25,3
4781889,40404789,2019-05-25,2
10028641,43802766,2019-05-26,2
7890617,41657105,2019-05-26,2
818013,6755385,2019-05-26,2
4866225,39646130,2019-05-26,3
69055,44305258,2019-05-26,2
10175109,5477259,2019-05-26,2
5221615,35592873,2019-05-26,2
4772663,879004,2019-05-26,2
1115779,50228705,2019-05-26,2
10008131,35717151,2019-05-26,2
8469755,34635102,2019-05-25,2
5004783,39410677,2019-05-25,3
11866393,49540623,2019-05-25,2
11506719,6624405,2019-05-26,2
10183775,1306770,2019-05-26,2
9625483,32750103,2019-05-26,2
11380677,40101719,2019-05-25,3
11219971,3048923,2019-05-25,2
4302809,40439223,2019-05-26,2
240191,42469225,2019-05-25,2
11341057,44486509,2019-05-25,2
8285725,3905435,2019-05-25,2
5061483,49967480,2019-05-25,2
8502235,2803837,2019-05-26,3
10192413,31546667,2019-05-26,2
10284253,6361591,2019-05-26,2
8486037,46002669,2019-05-26,2
8926225,49303336,2019-05-26,2
9077000,38650635,2019-05-26,2
10599085,31278768,2019-05-25,2
10988523,39544762,2019-05-25,2
10193841,1246684,2019-05-25,5
12031383,32242277,2019-05-25,2
9518817,47296184,2019-05-25,2
12454071,31086015,2019-05-27,2
10607261,46568193,2019-05-27,2
10929443,31575822,2019-05-27,2
9661337,33644430,2019-05-25,2
9198469,6540298,2019-05-25,2
4331355,50328174,2019-05-25,2
9144527,37637915,2019-05-25,2
4694627,3373718,2019-05-25,2
12500957,38132688,2019-05-25,4
11970931,47952323,2019-05-25,2
8083243,47933669,2019-05-25,2
9900177,42740552,2019-05-25,2
11478915,6415539,2019-05-25,2
12239591,41656830,2019-05-25,2
12053881,45607550,2019-05-25,2
11889535,4129569,2019-05-25,2
12311824,43472220,2019-05-25,3
10475367,33524174,2019-05-25,2
11114425,3175140,2019-05-25,2
11371955,3735903,2019-05-25,2
11781693,6992526,2019-05-25,2
11428767,3565582,2019-05-25,2
11601009,44143896,2019-05-25,2
12099801,36308140,2019-05-25,2
1046507,34635405,2019-05-25,2
8947323,6636354,2019-05-25,2
1096627,3945560,2019-05-25,2
8601985,38916533,2019-05-25,2
9920995,36865937,2019-05-25,2
12151027,32056127,2019-05-25,2
11398877,32056111,2019-05-25,2
11704007,34440185,2019-05-25,2
10765909,50974714,2019-05-25,2
11604117,76600,2019-05-25,4
10484145,31283972,2019-05-25,2
11399507,38036371,2019-05-25,2
12337885,32240189,2019-05-26,2
120085,47084177,2019-05-25,2
10172519,32444788,2019-05-25,2
8754431,41666979,2019-05-25,2
12410755,49542670,2019-05-25,2
11066727,37174690,2019-05-25,2
12478655,32798508,2019-05-25,2
10902087,146563,2019-05-25,2
11569257,42358163,2019-05-25,2
10933643,42566053,2019-05-25,2
11860583,37342960,2019-05-25,2
5122789,41712019,2019-05-25,2
12074461,35087757,2019-05-25,3
11515371,37128504,2019-05-25,2
11759489,45735710,2019-05-25,2
10673145,42553820,2019-05-25,2
10679865,34704971,2019-05-25,2
11751467,36460471,2019-05-25,2
10337215,34711018,2019-05-25,2
11466287,38929749,2019-05-25,2
11629835,2847625,2019-05-25,3
10359965,46365911,2019-05-25,2
253421,31225223,2019-05-25,2
11178783,35157566,2019-05-25,2
8937635,36519198,2019-05-25,2
568001,7264351,2019-05-25,2
11343073,35543824,2019-05-25,2
10158617,4974057,2019-05-25,2
11875143,34582740,2019-05-25,2
8872045,36503135,2019-05-25,2
9976813,31732430,2019-05-25,2
11346069,44414863,2019-05-25,2
12082595,47314743,2019-05-25,2
10566059,44597205,2019-05-25,2
11270945,31768649,2019-05-25,2
205625,48417123,2019-05-25,2
8747585,31906734,2019-05-25,2
11013639,48974409,2019-05-24,2
11160947,47241606,2019-05-25,2
11850769,31298889,2019-05-25,2
8506421,32575785,2019-05-25,2
11939291,47360283,2019-05-25,2
596337,50885737,2019-05-25,2
10729355,37235026,2019-05-25,2
7934479,33197084,2019-05-25,2
5314589,41259193,2019-05-25,2
10753015,750537,2019-05-25,2
11376781,50752925,2019-05-25,2
1049811,37794576,2019-05-24,2
11272471,34397791,2019-05-24,2
12103847,4231035,2019-05-25,2
11475415,37622013,2019-05-25,2
10520069,38231619,2019-05-25,2
11437111,33739394,2019-05-25,2
10443055,40926885,2019-05-25,2
10877531,35041061,2019-05-25,2
8534673,35298438,2019-05-25,2
11024181,47480321,2019-05-25,2
10363367,35879578,2019-05-25,2
12498339,41124486,2019-05-25,2
11688685,46506432,2019-05-25,2
11009159,6411072,2019-05-24,2
11338019,43235926,2019-05-24,2
12418791,6976447,2019-05-24,2
10905909,41027588,2019-05-24,2
11403847,33926864,2019-05-24,2
10579541,3970048,2019-05-24,3
1116577,37710520,2019-05-25,2
12467987,6898142,2019-05-24,2
8899821,34250185,2019-05-24,2
10456411,7158790,2019-05-24,3
539273,3088242,2019-05-24,2
11512742,31077710,2019-05-24,2
8959629,37020595,2019-05-24,2
308021,38327113,2019-05-24,2
12078983,31140103,2019-05-24,2
11346909,48045239,2019-05-24,2
8530809,39014826,2019-05-25,2
11008501,44640453,2019-05-25,2
11667103,2486081,2019-05-25,2
11241587,49581565,2019-05-25,2
11514713,1207136,2019-05-24,2
12104575,48018504,2019-05-24,2
10952165,25593409,2019-05-24,2
11945899,46287402,2019-05-24,2
4326245,41700112,2019-05-24,2
10165841,44309914,2019-05-24,2
866173,34544566,2019-05-24,2
8962923,44311916,2019-05-24,2
4635505,33411721,2019-05-24,2
4255645,46415410,2019-05-24,2
12474917,42940412,2019-05-24,2
9986879,48229798,2019-05-24,2
12165321,50383451,2019-05-24,3
12079683,36514310,2019-05-24,3
11106753,2485932,2019-05-24,2
11322003,42762721,2019-05-24,2
11493951,43322494,2019-05-24,2
7917189,33755525,2019-05-24,2
10804171,6904337,2019-05-24,2
5068105,49417345,2019-05-25,2
12151755,42267588,2019-05-25,2
12332201,34308356,2019-05-24,2
8248401,46255716,2019-05-24,3
10596439,3327096,2019-05-24,2
5187903,38896301,2019-05-24,3
12089903,4709441,2019-05-24,2
10919181,46478339,2019-05-24,2
62867,45035040,2019-05-24,2
11739063,6634723,2019-05-24,2
10135055,38271801,2019-05-24,2
9209977,192926,2019-05-24,2
11609507,3896300,2019-05-24,2
11859691,32993859,2019-05-24,2
9451687,39942269,2019-05-24,2
9074051,43325267,2019-05-24,2
4293793,3735903,2019-05-24,2
11770437,31069882,2019-05-24,2
8748565,2516938,2019-05-24,2
11085249,33732278,2019-05-24,2
310807,4102021,2019-05-24,2
10367623,37595678,2019-05-24,2
4747393,35137021,2019-05-24,2
8451807,39635392,2019-05-24,2
10351789,36873551,2019-05-24,2
8829205,41794817,2019-05-24,2
10230269,33700324,2019-05-24,2
8456959,39589633,2019-05-24,2
9831835,4238038,2019-05-24,2
8552523,33923716,2019-05-24,3
9273075,6335900,2019-05-24,2
811943,31702141,2019-05-24,2
10127145,35615600,2019-05-24,2
8635655,45266601,2019-05-24,2
514465,40528857,2019-05-24,2
11809889,34984668,2019-05-24,2
11421137,44490321,2019-05-24,2
4249682,3786949,2019-05-24,2
10286801,47452318,2019-05-24,2
11096253,42920167,2019-05-24,2
10323327,37339420,2019-05-24,2
10286745,36256339,2019-05-24,2
4865623,47042251,2019-05-24,2
9239167,49640977,2019-05-23,2
11974094,2197691,2019-05-23,5
4297419,34827101,2019-05-23,2
4303607,41275154,2019-05-23,2
4319693,42714358,2019-05-23,2
10872715,42236666,2019-05-23,2
4268948,42767082,2019-05-23,3
4681509,45194565,2019-05-23,2
11306253,39561545,2019-05-23,2
11465083,35531350,2019-05-23,3
9500491,33369785,2019-05-23,2
8444233,45607399,2019-05-23,2
396291,48382783,2019-05-23,2
4678317,41173063,2019-05-24,2
8349131,49413518,2019-05-24,2
5015381,1764239,2019-05-23,2
347515,44597761,2019-05-23,2
813687,31771078,2019-05-23,2
11694837,32948234,2019-05-23,2
9137569,46653459,2019-05-23,2
11037173,6337513,2019-05-23,2
10851379,36524490,2019-05-23,2
5171453,3820025,2019-05-23,2
11724363,33005638,2019-05-23,2
9047647,31245128,2019-05-23,2
9768204,4245772,2019-05-22,2
10162299,36861441,2019-05-22,2
8652525,48304164,2019-05-23,2
12007793,38873594,2019-05-22,2
4378241,3284993,2019-05-22,2
8220289,7066663,2019-05-22,2
8508353,42748786,2019-05-22,2
1061879,46773351,2019-05-22,2
11163523,42887818,2019-05-22,3
1115835,9558017,2019-05-22,2
10313177,6137175,2019-05-22,2
11094223,43413177,2019-05-22,2
10147977,46834574,2019-05-22,2
10594465,48351472,2019-05-22,2
12128417,4522345,2019-05-22,2
11543959,33660825,2019-05-22,2
10656191,46958902,2019-05-22,2
9042355,50802332,2019-05-22,2
11347721,4442514,2019-05-22,2
9677311,38780299,2019-05-22,2
4321485,41922228,2019-05-22,2
4817491,43524799,2019-05-22,2
202713,25729159,2019-05-22,4
1046843,1763713,2019-05-22,4
831523,4903605,2019-05-22,2
11758915,35634050,2019-05-22,2
9299395,6383194,2019-05-22,2
5209491,50257790,2019-05-22,2
4729501,31081505,2019-05-22,2
11395839,44606852,2019-05-22,3
4326259,6531457,2019-05-22,2
11901155,33911250,2019-05-22,2
8112489,4102300,2019-05-22,2
11092515,31436599,2019-05-22,2
10727983,31290130,2019-05-22,2
92001,32065337,2019-05-22,2
8981651,32692195,2019-05-22,2
8596833,40656200,2019-05-23,2
7871577,2486129,2019-05-23,2
11420925,39181341,2019-05-22,2
11311391,49136847,2019-05-22,2
9854159,31724835,2019-05-21,2
8249437,47729502,2019-05-21,2
8705327,32993859,2019-05-21,2
7946981,42626448,2019-05-21,2
11581129,35251694,2019-05-21,2
4695593,39363074,2019-05-21,2
10446051,37115277,2019-05-22,2
4707045,37727001,2019-05-21,2
11614981,48405586,2019-05-21,2
9018709,5058679,2019-05-22,2
4716313,1787025,2019-05-22,2
5112863,31557817,2019-05-21,2
5245429,4230894,2019-05-21,2
12169941,39097398,2019-05-22,2
5118855,38303051,2019-05-21,3
10637487,48890182,2019-05-21,2
11740505,46703172,2019-05-21,2
10386803,44073613,2019-05-21,2
9089549,47153294,2019-05-21,2
12380347,49863408,2019-05-21,2
12303263,34759897,2019-05-21,3
8032353,5747132,2019-05-21,2
11283461,39045682,2019-05-21,2
11297727,49592995,2019-05-21,2
10458343,32960004,2019-05-21,3
10364123,41767760,2019-05-21,2
10349983,40660539,2019-05-21,2
10544877,44206118,2019-05-21,2
8169259,3690648,2019-05-21,3
8059037,45029305,2019-05-21,2
11014241,5898321,2019-05-21,2
10103303,44046385,2019-05-21,2
10130939,46703064,2019-05-21,2
11548747,48790111,2019-05-21,3
4182409,47864484,2019-05-21,3
8556807,31283113,2019-05-21,2
8278319,45347785,2019-05-21,2
11669049,40443247,2019-05-21,2
10787287,6237993,2019-05-21,2
12384043,40512068,2019-05-21,2
11163174,42511979,2019-05-21,2
11140031,46026074,2019-05-21,2
10677569,40302071,2019-05-21,2
10549497,45555884,2019-05-21,2
11305511,4910199,2019-05-21,2
12071493,37427393,2019-05-21,2
264159,38922412,2019-05-21,2
12185117,44073613,2019-05-21,2
546707,49628688,2019-05-21,2
10349871,33673449,2019-05-21,2
1068445,3304877,2019-05-21,2
11434605,6411705,2019-05-21,2
10631929,36834538,2019-05-21,2
4935287,47002179,2019-05-21,2
10148260,33976452,2019-05-21,3
10554033,46308081,2019-05-21,2
11255601,39833031,2019-05-21,2
10979339,4661031,2019-05-21,2
10599701,34833920,2019-05-21,2
11003237,31504277,2019-05-21,2
9787477,6391715,2019-05-21,2
11927321,3786595,2019-05-21,2
9584897,45524227,2019-05-21,2
11213797,38430156,2019-05-20,2
10066035,35542828,2019-05-20,2
29841,48890217,2019-05-20,2
12504079,33739394,2019-05-20,2
11462717,35665543,2019-05-20,2
1127539,31280029,2019-05-21,2
12124973,31079503,2019-05-21,2
9700145,7050439,2019-05-20,2
4270382,35247597,2019-05-20,2
12486075,41059568,2019-05-20,2
837501,49327378,2019-05-20,4
796761,41728243,2019-05-20,3
11208379,35248275,2019-05-20,2
10861515,36831594,2019-05-20,2
10871476,34531744,2019-05-20,2
10522827,2341915,2019-05-20,2
10188241,46378036,2019-05-20,5
5250553,34584726,2019-05-20,2
10026968,44294367,2019-05-20,2
10504361,31677148,2019-05-20,2
11313225,39571212,2019-05-20,2
5151405,2747651,2019-05-20,2
5198296,43784720,2019-05-20,2
11002831,4544118,2019-05-20,2
9583273,6861684,2019-05-20,2
9429413,37680616,2019-05-20,2
11175087,38342350,2019-05-20,3
11296887,32242550,2019-05-20,3
10122763,39714400,2019-05-20,2
11475989,47170952,2019-05-20,3
12059467,35470357,2019-05-20,2
12504358,48045462,2019-05-20,3
9293067,35583354,2019-05-20,2
10937199,36324194,2019-05-20,2
8489859,7050323,2019-05-20,2
10208653,48919951,2019-05-20,2
9936045,38332042,2019-05-20,2
12309451,41666119,2019-05-20,2
11708907,3447344,2019-05-20,2
11306365,44128500,2019-05-20,2
11931717,146475,2019-05-20,2
8150681,47314752,2019-05-20,2
12042247,31124077,2019-05-20,2
12298405,35637001,2019-05-20,2
10233937,34556575,2019-05-20,2
10678815,37706413,2019-05-20,2
11582459,6605779,2019-05-20,2
4974375,4405349,2019-05-20,2
11008823,36865420,2019-05-20,2
12446175,33172156,2019-05-20,2
10435761,2831673,2019-05-20,2
10958227,40385258,2019-05-20,2
10476697,32131160,2019-05-20,2
11948016,37635849,2019-05-20,2
365852,6309624,2019-05-21,2
12085479,32510844,2019-06-19,3
12153127,6535860,2019-06-19,2
10144421,51905901,2019-06-19,2
10282167,38277966,2019-06-19,2
10859695,3259906,2019-06-19,2
11867186,1070391,2019-06-19,2
10799691,50712109,2019-06-19,3
11012435,36486927,2019-06-19,2
10663345,35606231,2019-06-19,2
10000977,44138566,2019-06-19,2
8503075,3482535,2019-06-19,2
8815331,34853374,2019-06-19,2
11353797,44142374,2019-06-19,2
10954545,35183487,2019-06-19,2
11711833,43460566,2019-06-19,2
12318817,37503886,2019-06-19,3
10481793,40275998,2019-06-19,2
9799929,42033035,2019-06-19,2
11601387,33094856,2019-06-19,2
12032867,35527360,2019-06-19,2
11987675,37760275,2019-06-19,2
5302857,55578837,2019-06-19,2
10361589,33167543,2019-06-19,2
11449501,40256975,2019-06-19,2
9888347,34576042,2019-06-18,2
11209261,31503181,2019-06-18,2
11600883,6257871,2019-06-18,3
11507335,32071785,2019-06-18,2
1094471,1247589,2019-06-19,4
10614779,53486225,2019-06-19,3
4776121,35136467,2019-06-19,3
8052611,6520085,2019-06-19,2
723793,35639111,2019-06-19,3
9428811,44601279,2019-06-18,2
9423827,35404368,2019-06-18,3
1111733,45742721,2019-06-18,2
5201661,42112890,2019-06-19,2
10321073,6406331,2019-06-19,2
10596187,32708305,2019-06-19,2
8921241,46416049,2019-06-19,3
8144171,34162428,2019-06-19,2
8747753,47416059,2019-06-19,2
5012721,48682394,2019-06-19,2
9275609,47668431,2019-06-18,2
7906997,6808807,2019-06-18,2
1100225,39950409,2019-06-18,2
10601255,46477489,2019-06-18,2
8814645,2574699,2019-06-18,2
10235141,32238589,2019-06-18,2
616203,34427682,2019-06-18,2
4843657,51530385,2019-06-18,2
5286323,124142,2019-06-18,2
